Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
4;1.51E5;0.00E0;7.13E-6;5.00E-5;0.00E0;0.00E0;4;0;-11168.4957092722;5033.00483965854;0;509.712509534801;214;132.382870678314
12;3.02E4;0.00E0;7.01E-7;5.00E-5;0.00E0;0.00E0;4;0;-13868.92160136;5919.92580598151;0;121.16655064052;225;111.288066212739
15;8.12E4;0.00E0;1.95E-6;5.00E-5;0.00E0;0.00E0;4;0;-13273.768203547;3821.58334312037;0;440.952604501873;259;82.3125933750658
16;4.37E4;0.00E0;6.36E-6;5.00E-5;0.00E0;0.00E0;4;0;-7456.56224642705;2900.05560125906;0;65.9587568946463;292;296.396393699091
20;3.35E4;0.00E0;1.41E-6;5.00E-5;0.00E0;0.00E0;4;0;-9443.5296483688;9107.84255774804;0;109.910787209057;47;136.104528059402
29;4.61E4;0.00E0;1.66E-6;5.00E-5;0.00E0;0.00E0;4;0;-6989.26788975342;159.435289631604;0;83.9613284921274;165;245.524557615352
30;4.15E4;0.00E0;8.10E-7;5.00E-5;0.00E0;0.00E0;4;0;-12716.5443722225;6952.09633782444;0;80.9028447782891;230;229.457891464027
34;4.57E4;0.00E0;2.14E-6;5.00E-5;0.00E0;0.00E0;4;0;-10967.1907794293;7529.95401692415;0;113.987671661335;60;179.259745870936
47;6.15E4;0.00E0;1.65E-6;5.00E-5;0.00E0;0.00E0;4;0;-13842.3301973231;5510.50545063479;0;234.052617926629;225;117.541988723092
62;4.41E4;0.00E0;3.92E-6;5.00E-5;0.00E0;0.00E0;4;0;-11320.4064084851;707.774349463336;0;307.283123447801;265;64.1546125757072
64;2.67E4;0.00E0;2.73E-6;5.00E-5;0.00E0;0.00E0;4;0;-7850.22933941236;10330.5803368619;0;155.102848192145;99;76.9677849418605
74;4.90E4;0.00E0;1.28E-6;5.00E-5;0.00E0;0.00E0;4;0;-7065.79185607073;8620.70122617636;0;300.968821300762;124;72.7095121754912
77;3.61E4;0.00E0;4.31E-6;5.00E-5;0.00E0;0.00E0;4;0;-6649.11610650494;3637.22261718465;0;238.314311978683;196;67.6606959862098
80;5.80E4;0.00E0;1.96E-6;5.00E-5;0.00E0;0.00E0;4;0;-7304.52319405609;7130.52111826143;0;219.672335077712;62;118.136178834293
85;2.83E4;0.00E0;1.97E-6;5.00E-5;0.00E0;0.00E0;4;0;-7949.94987486192;-340.06529442849;0;71.9011536702415;166;175.814970287571
88;1.41E5;0.00E0;2.94E-6;5.00E-5;0.00E0;0.00E0;4;0;-6755.56373856553;7390.56046215684;0;810.041464562972;61;77.8692226461463
95;1.08E5;0.00E0;1.91E-6;5.00E-5;0.00E0;0.00E0;4;0;-9033.40058061996;5649.49229275066;0;302.544493017327;208;159.157121616067
98;1.20E5;0.00E0;8.88E-7;5.00E-5;0.00E0;0.00E0;4;0;-6597.70233738672;5287.53047130914;0;387.917232621352;203;138.402070304079
107;2.40E4;0.00E0;1.20E-6;5.00E-5;0.00E0;0.00E0;4;0;-12405.4109877679;6180.44803735382;0;128.13246271426;222;83.7792814135645
109;3.22E4;0.00E0;6.82E-7;5.00E-5;0.00E0;0.00E0;4;0;-6972.29903533029;9193.5904908181;0;209.240340012897;122;68.7749670878195
130;3.04E4;0.00E0;1.53E-6;5.00E-5;0.00E0;0.00E0;4;0;-13105.9385059716;3112.66813011432;0;50.007161894678;258;271.376748200685
134;5.94E4;0.00E0;7.13E-7;5.00E-5;0.00E0;0.00E0;4;0;-14539.6546844734;4557.94191782387;0;397.484409150669;260;66.7815733657002
147;4.54E4;0.00E0;1.14E-6;5.00E-5;0.00E0;0.00E0;4;0;-14974.0105647145;7917.42273165472;0;289.78345334907;241;70.0299105610227
